row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales
8106,ca-2018-159149,2018-02-17,2018-02-19,first class,cr-12820,cyra reiten,home office,united states,houston,texas,77041,central,fur-bo-10001601,furniture,bookcases,"sauder mission library with doors, fruitwood finish",89.0664
8107,ca-2018-159149,2018-02-17,2018-02-19,first class,cr-12820,cyra reiten,home office,united states,houston,texas,77041,central,off-ar-10000937,office supplies,art,"dixon ticonderoga core-lock colored pencils, 48-color set",175.44
8108,ca-2018-159149,2018-02-17,2018-02-19,first class,cr-12820,cyra reiten,home office,united states,houston,texas,77041,central,tec-ph-10000038,technology,phones,jawbone mini jambox wireless bluetooth speaker,438.336
8109,us-2018-167570,2018-12-08,2018-12-15,standard class,eg-13900,emily grady,consumer,united states,philadelphia,pennsylvania,19140,east,fur-ch-10003396,furniture,chairs,global deluxe steno chair,215.544
8110,ca-2018-160122,2018-11-18,2018-11-23,standard class,rd-19930,russell d'ascenzo,consumer,united states,chicago,illinois,60623,central,off-en-10002592,office supplies,envelopes,"peel & seel recycled catalog envelopes, brown",55.584
8111,ca-2018-160122,2018-11-18,2018-11-23,standard class,rd-19930,russell d'ascenzo,consumer,united states,chicago,illinois,60623,central,fur-ch-10000422,furniture,chairs,global highback leather tilter in burgundy,127.386
8112,ca-2017-130393,2017-12-01,2017-12-03,second class,jm-15865,john murray,consumer,united states,san angelo,texas,76903,central,fur-ch-10002647,furniture,chairs,"situations contoured folding chairs, 4/set",248.43
8113,ca-2017-130393,2017-12-01,2017-12-03,second class,jm-15865,john murray,consumer,united states,san angelo,texas,76903,central,off-ap-10004859,office supplies,appliances,acco 6 outlet guardian premium surge suppressor,11.648
8114,ca-2017-130393,2017-12-01,2017-12-03,second class,jm-15865,john murray,consumer,united states,san angelo,texas,76903,central,fur-ch-10004477,furniture,chairs,"global push button manager's chair, indigo",85.246
8115,ca-2018-144820,2018-10-03,2018-10-07,second class,lw-16825,laurel workman,corporate,united states,pasadena,texas,77506,central,off-ar-10004817,office supplies,art,colorific watercolor pencils,20.64
8116,ca-2018-101014,2018-08-29,2018-09-04,standard class,rw-19540,rick wilson,corporate,united states,los angeles,california,90049,west,fur-fu-10003374,furniture,furnishings,electrix fluorescent magnifier lamps & weighted base,148.02
8117,ca-2018-105543,2018-11-24,2018-11-24,same day,bg-11695,brooke gillingham,corporate,united states,garden city,kansas,67846,central,off-st-10003123,office supplies,storage,fellowes bases and tops for staxonsteel/high-stak systems,33.29
8118,us-2018-113201,2018-06-30,2018-07-05,standard class,tt-21220,thomas thornton,consumer,united states,los angeles,california,90045,west,off-pa-10000675,office supplies,paper,xerox 1919,204.95
8119,us-2018-106551,2018-07-22,2018-07-27,standard class,eb-13930,eric barreto,consumer,united states,chicago,illinois,60653,central,fur-ch-10004997,furniture,chairs,hon every-day series multi-task chairs,526.344
8120,ca-2017-116722,2017-11-11,2017-11-16,standard class,lp-17080,liz pelletier,consumer,united states,san francisco,california,94110,west,fur-fu-10001934,furniture,furnishings,magnifier swing arm lamp,41.96
8121,ca-2017-116722,2017-11-11,2017-11-16,standard class,lp-17080,liz pelletier,consumer,united states,san francisco,california,94110,west,fur-ch-10004997,furniture,chairs,hon every-day series multi-task chairs,451.152
8122,ca-2017-116722,2017-11-11,2017-11-16,standard class,lp-17080,liz pelletier,consumer,united states,san francisco,california,94110,west,off-bi-10001890,office supplies,binders,avery poly binder pockets,31.504
8123,ca-2015-138128,2015-12-09,2015-12-15,standard class,fp-14320,frank preis,consumer,united states,philadelphia,pennsylvania,19134,east,off-en-10002500,office supplies,envelopes,globe weis peel & seel first class envelopes,30.672
8124,ca-2015-138128,2015-12-09,2015-12-15,standard class,fp-14320,frank preis,consumer,united states,philadelphia,pennsylvania,19134,east,tec-co-10001766,technology,copiers,canon pc940 copier,1079.976
8125,us-2018-150070,2018-09-07,2018-09-12,standard class,ja-15970,joseph airdo,consumer,united states,modesto,california,95351,west,fur-ch-10004860,furniture,chairs,global low back tilter chair,161.568
8126,ca-2016-137064,2016-02-06,2016-02-13,standard class,ts-21655,trudy schmidt,consumer,united states,houston,texas,77070,central,off-bi-10002049,office supplies,binders,unikeep view case binders,2.934
8127,ca-2016-137064,2016-02-06,2016-02-13,standard class,ts-21655,trudy schmidt,consumer,united states,houston,texas,77070,central,tec-ac-10003499,technology,accessories,memorex mini travel drive 8 gb usb 2.0 flash drive,18.528
8128,ca-2016-137064,2016-02-06,2016-02-13,standard class,ts-21655,trudy schmidt,consumer,united states,houston,texas,77070,central,off-st-10003470,office supplies,storage,"tennsco snap-together open shelving units, starter sets and add-on units",670.752
8129,ca-2018-157350,2018-08-26,2018-09-01,standard class,dp-13000,darren powers,consumer,united states,chicago,illinois,60610,central,fur-fu-10000222,furniture,furnishings,"seth thomas 16"" steel case clock",64.96
8130,ca-2015-127866,2015-07-20,2015-07-23,first class,jd-15895,jonathan doherty,corporate,united states,riverside,california,92503,west,tec-ac-10000023,technology,accessories,"maxell 74 minute cd-r spindle, 50/pack",41.94
8131,ca-2015-127866,2015-07-20,2015-07-23,first class,jd-15895,jonathan doherty,corporate,united states,riverside,california,92503,west,off-pa-10003971,office supplies,paper,xerox 1965,11.96
8132,ca-2015-127866,2015-07-20,2015-07-23,first class,jd-15895,jonathan doherty,corporate,united states,riverside,california,92503,west,off-ar-10003481,office supplies,art,newell 348,13.12
8133,ca-2015-127866,2015-07-20,2015-07-23,first class,jd-15895,jonathan doherty,corporate,united states,riverside,california,92503,west,off-st-10001490,office supplies,storage,"hot file 7-pocket, floor stand",535.41
8134,ca-2016-131352,2016-10-08,2016-10-13,standard class,gh-14485,gene hale,corporate,united states,dallas,texas,75081,central,fur-fu-10003708,furniture,furnishings,"tenex traditional chairmats for medium pile carpet, standard lip, 36"" x 48""",72.78
8135,ca-2016-121776,2016-02-16,2016-02-21,standard class,rd-19585,rob dowd,consumer,united states,los angeles,california,90008,west,off-pa-10001970,office supplies,paper,xerox 1881,36.84
8136,ca-2016-121776,2016-02-16,2016-02-21,standard class,rd-19585,rob dowd,consumer,united states,los angeles,california,90008,west,off-la-10002762,office supplies,labels,avery 485,87.71
8137,ca-2017-118073,2017-08-12,2017-08-16,standard class,cs-12490,cindy schnelling,corporate,united states,lakeland,florida,33801,south,fur-ta-10002533,furniture,tables,bpi conference tables,562.2925
8138,ca-2015-103219,2015-11-09,2015-11-13,standard class,bf-11215,benjamin farhat,home office,united states,new york city,new york,10035,east,fur-fu-10004091,furniture,furnishings,"eldon 200 class desk accessories, black",56.52
8139,ca-2017-102561,2017-07-18,2017-07-22,standard class,nk-18490,neil knudson,home office,united states,philadelphia,pennsylvania,19140,east,off-ar-10001545,office supplies,art,newell 326,11.264
8140,ca-2017-102561,2017-07-18,2017-07-22,standard class,nk-18490,neil knudson,home office,united states,philadelphia,pennsylvania,19140,east,off-st-10001476,office supplies,storage,steel personal filing/posting tote,284.08
8141,ca-2017-102561,2017-07-18,2017-07-22,standard class,nk-18490,neil knudson,home office,united states,philadelphia,pennsylvania,19140,east,off-pa-10004971,office supplies,paper,xerox 196,18.496
8142,ca-2017-100993,2017-02-05,2017-02-10,standard class,az-10750,annie zypern,consumer,united states,san diego,california,92037,west,off-la-10003223,office supplies,labels,avery 508,14.73
8143,ca-2017-100993,2017-02-05,2017-02-10,standard class,az-10750,annie zypern,consumer,united states,san diego,california,92037,west,off-st-10004340,office supplies,storage,"fellowes mobile file cart, black",186.54
8144,ca-2017-100993,2017-02-05,2017-02-10,standard class,az-10750,annie zypern,consumer,united states,san diego,california,92037,west,fur-ta-10001095,furniture,tables,chromcraft round conference tables,557.728
8145,ca-2017-100993,2017-02-05,2017-02-10,standard class,az-10750,annie zypern,consumer,united states,san diego,california,92037,west,tec-ph-10001448,technology,phones,anker astro 15000mah usb portable charger,159.968
8146,us-2015-112949,2015-06-20,2015-06-27,standard class,co-12640,corey-lock,consumer,united states,lawton,oklahoma,73505,central,off-ap-10001005,office supplies,appliances,honeywell quietcare hepa air cleaner,471.9
8147,us-2015-112949,2015-06-20,2015-06-27,standard class,co-12640,corey-lock,consumer,united states,lawton,oklahoma,73505,central,off-ar-10003469,office supplies,art,nontoxic chalk,3.52
8148,us-2018-146822,2018-06-09,2018-06-14,standard class,ag-10675,anna gayman,consumer,united states,salem,virginia,24153,south,off-pa-10000249,office supplies,paper,easy-staple paper,49.12
8149,us-2017-131058,2017-12-27,2017-12-31,standard class,em-14140,eugene moren,home office,united states,santa ana,california,92704,west,off-la-10001613,office supplies,labels,avery file folder labels,20.16
8150,ca-2015-167997,2015-01-26,2015-01-29,first class,ca-11965,carol adams,corporate,united states,rapid city,south dakota,57701,central,off-bi-10001758,office supplies,binders,wilson jones 14 line acrylic coated pressboard data binders,10.68
8151,ca-2015-167997,2015-01-26,2015-01-29,first class,ca-11965,carol adams,corporate,united states,rapid city,south dakota,57701,central,fur-bo-10004409,furniture,bookcases,"safco value mate series steel bookcases, baked enamel finish on steel, gray",141.96
8152,ca-2018-140151,2018-03-23,2018-03-25,first class,rb-19360,raymond buch,consumer,united states,seattle,washington,98115,west,off-st-10001558,office supplies,storage,acco perma 4000 stacking storage drawers,32.48
8153,ca-2018-140151,2018-03-23,2018-03-25,first class,rb-19360,raymond buch,consumer,united states,seattle,washington,98115,west,off-pa-10002986,office supplies,paper,xerox 1898,20.04
8154,ca-2018-140151,2018-03-23,2018-03-25,first class,rb-19360,raymond buch,consumer,united states,seattle,washington,98115,west,tec-co-10004722,technology,copiers,canon imageclass 2200 advanced copier,13999.96
8155,us-2018-143770,2018-03-20,2018-03-24,standard class,rd-19720,roger demir,consumer,united states,middletown,connecticut,6457,east,tec-ac-10002842,technology,accessories,wd my passport ultra 2tb portable external hard drive,238.0
8156,us-2018-143770,2018-03-20,2018-03-24,standard class,rd-19720,roger demir,consumer,united states,middletown,connecticut,6457,east,off-pa-10001125,office supplies,paper,xerox 1988,61.96
8157,ca-2017-131296,2017-10-04,2017-10-09,standard class,ms-17830,melanie seite,consumer,united states,baltimore,maryland,21215,east,fur-ta-10002622,furniture,tables,"bush andora conference table, maple/graphite gray finish",239.372
8158,ca-2017-103464,2017-11-18,2017-11-22,standard class,pg-18820,patrick gardner,consumer,united states,san diego,california,92105,west,tec-ac-10002842,technology,accessories,wd my passport ultra 2tb portable external hard drive,595.0
8159,ca-2018-136238,2018-12-26,2019-01-01,standard class,kb-16240,karen bern,corporate,united states,odessa,texas,79762,central,off-pa-10004285,office supplies,paper,xerox 1959,16.032
8160,ca-2017-120803,2017-03-09,2017-03-13,standard class,rb-19465,rick bensley,home office,united states,milford,connecticut,6460,east,tec-ac-10004469,technology,accessories,microsoft sculpt comfort mouse,199.75
8161,ca-2017-134138,2017-02-16,2017-02-20,standard class,jd-15790,john dryer,consumer,united states,belleville,new jersey,7109,east,fur-ch-10001545,furniture,chairs,hon comfortask task/swivel chairs,227.96
8162,ca-2016-120915,2016-09-28,2016-10-03,second class,jj-15445,jennifer jackson,consumer,united states,new york city,new york,10035,east,off-ap-10002578,office supplies,appliances,"fellowes premier superior surge suppressor, 10-outlet, with phone and remote",293.52
8163,ca-2016-120915,2016-09-28,2016-10-03,second class,jj-15445,jennifer jackson,consumer,united states,new york city,new york,10035,east,tec-ph-10003012,technology,phones,nortel meridian m3904 professional digital phone,307.98
8164,ca-2016-168207,2016-11-02,2016-11-06,standard class,lt-17110,liz thompson,consumer,united states,san diego,california,92105,west,fur-fu-10004909,furniture,furnishings,contemporary wood/metal frame,96.96
8165,ca-2016-168207,2016-11-02,2016-11-06,standard class,lt-17110,liz thompson,consumer,united states,san diego,california,92105,west,off-bi-10001524,office supplies,binders,gbc premium transparent covers with diagonal lined pattern,117.488
8166,ca-2016-168207,2016-11-02,2016-11-06,standard class,lt-17110,liz thompson,consumer,united states,san diego,california,92105,west,off-bi-10003355,office supplies,binders,cardinal holdit business card pockets,11.952
8167,ca-2016-168207,2016-11-02,2016-11-06,standard class,lt-17110,liz thompson,consumer,united states,san diego,california,92105,west,fur-bo-10004357,furniture,bookcases,o'sullivan living dimensions 3-shelf bookcases,512.499
8168,ca-2017-144148,2017-07-31,2017-08-05,standard class,ah-10690,anna häberlin,corporate,united states,san francisco,california,94122,west,fur-ta-10002774,furniture,tables,laminate occasional tables,863.128
8169,ca-2018-107174,2018-11-06,2018-11-13,standard class,ab-10060,adam bellavance,home office,united states,seattle,washington,98105,west,fur-ta-10004575,furniture,tables,hon 5100 series wood tables,2036.86
8170,ca-2018-107174,2018-11-06,2018-11-13,standard class,ab-10060,adam bellavance,home office,united states,seattle,washington,98105,west,fur-ch-10003312,furniture,chairs,hon 2090 “pillow soft” series mid back swivel/tilt chairs,449.568
8171,ca-2018-107174,2018-11-06,2018-11-13,standard class,ab-10060,adam bellavance,home office,united states,seattle,washington,98105,west,tec-ac-10001465,technology,accessories,sandisk cruzer 64 gb usb flash drive,108.96
8172,ca-2017-146150,2017-02-14,2017-02-19,standard class,fm-14380,fred mcmath,consumer,united states,jackson,mississippi,39212,south,off-ar-10002240,office supplies,art,panasonic kp-150 electric pencil sharpener,264.18
8173,ca-2015-114125,2015-07-09,2015-07-13,standard class,gh-14410,gary hansen,home office,united states,los angeles,california,90049,west,off-la-10004559,office supplies,labels,avery 49,2.88
8174,ca-2015-114125,2015-07-09,2015-07-13,standard class,gh-14410,gary hansen,home office,united states,los angeles,california,90049,west,off-bi-10003291,office supplies,binders,wilson jones leather-like binders with dubllock round rings,41.904
8175,ca-2015-114125,2015-07-09,2015-07-13,standard class,gh-14410,gary hansen,home office,united states,los angeles,california,90049,west,off-st-10001505,office supplies,storage,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",23.92
8176,ca-2017-114944,2017-01-30,2017-02-04,standard class,he-14800,harold engle,corporate,united states,chicago,illinois,60623,central,off-pa-10003892,office supplies,paper,xerox 1943,156.512
8177,ca-2017-135965,2017-09-22,2017-09-25,first class,sz-20035,sam zeldin,home office,united states,new york city,new york,10035,east,off-st-10002370,office supplies,storage,"sortfiler multipurpose personal file organizer, black",128.34
8178,ca-2018-149699,2018-12-22,2018-12-24,first class,cm-12115,chad mcguire,consumer,united states,los angeles,california,90008,west,tec-ac-10000474,technology,accessories,kensington expert mouse optical usb trackball for pc or mac,474.95
8179,ca-2017-166429,2017-09-02,2017-09-08,standard class,tg-21310,toby gnade,consumer,united states,des moines,washington,98198,west,tec-co-10002095,technology,copiers,hewlett packard 610 color digital copier / printer,999.98
8180,ca-2016-112767,2016-08-02,2016-08-06,standard class,dk-12985,darren koutras,consumer,united states,springfield,oregon,97477,west,fur-ta-10003469,furniture,tables,balt split level computer training table,277.5
8181,ca-2016-119879,2016-11-21,2016-11-25,standard class,ss-20410,shahid shariari,consumer,united states,philadelphia,pennsylvania,19120,east,fur-ta-10002958,furniture,tables,"bevis oval conference table, walnut",1252.704
8182,ca-2016-119879,2016-11-21,2016-11-25,standard class,ss-20410,shahid shariari,consumer,united states,philadelphia,pennsylvania,19120,east,tec-ph-10002923,technology,phones,"logitech b530 usb headset - headset - full size, binaural",110.97
8183,ca-2018-155642,2018-05-18,2018-05-22,standard class,bm-11575,brendan murry,corporate,united states,chicago,illinois,60653,central,fur-fu-10004973,furniture,furnishings,flat face poster frame,22.608
8184,ca-2018-155642,2018-05-18,2018-05-22,standard class,bm-11575,brendan murry,corporate,united states,chicago,illinois,60653,central,fur-fu-10001918,furniture,furnishings,c-line cubicle keepers polyproplyene holder with velcro backings,1.892
8185,us-2018-101721,2018-07-23,2018-07-27,standard class,my-17380,maribeth yedwab,corporate,united states,chicago,illinois,60623,central,off-pa-10003641,office supplies,paper,xerox 1909,63.312
8186,ca-2016-136728,2016-09-13,2016-09-17,second class,ag-10900,arthur gainer,consumer,united states,chicago,illinois,60623,central,off-en-10002621,office supplies,envelopes,staple envelope,7.824
8187,ca-2016-136728,2016-09-13,2016-09-17,second class,ag-10900,arthur gainer,consumer,united states,chicago,illinois,60623,central,fur-ch-10003817,furniture,chairs,"global value steno chair, gray",170.072
8188,ca-2017-127194,2017-12-10,2017-12-16,standard class,bw-11110,bart watters,corporate,united states,new york city,new york,10024,east,off-pa-10000659,office supplies,paper,"adams phone message book, professional, 400 message capacity, 5 3/6” x 11”",62.82
8189,ca-2016-140375,2016-10-02,2016-10-05,second class,sg-20470,sheri gordon,consumer,united states,rockville,maryland,20852,east,off-pa-10001870,office supplies,paper,xerox 202,19.44
8190,ca-2016-140375,2016-10-02,2016-10-05,second class,sg-20470,sheri gordon,consumer,united states,rockville,maryland,20852,east,off-bi-10000320,office supplies,binders,gbc plastic binding combs,7.38
8191,us-2018-155866,2018-11-17,2018-11-21,standard class,cc-12370,christopher conant,consumer,united states,new york city,new york,10011,east,off-pa-10004735,office supplies,paper,xerox 1905,38.88
8192,us-2018-155866,2018-11-17,2018-11-21,standard class,cc-12370,christopher conant,consumer,united states,new york city,new york,10011,east,fur-fu-10004091,furniture,furnishings,"howard miller 13"" diameter goldtone round wall clock",187.76
8193,ca-2016-141327,2016-11-30,2016-12-03,first class,lr-16915,lena radford,consumer,united states,durham,north carolina,27707,south,off-bi-10000546,office supplies,binders,avery durable binders,6.048
8194,ca-2016-141327,2016-11-30,2016-12-03,first class,lr-16915,lena radford,consumer,united states,durham,north carolina,27707,south,off-ap-10001293,office supplies,appliances,belkin 8 outlet surge protector,98.352
8195,ca-2016-141327,2016-11-30,2016-12-03,first class,lr-16915,lena radford,consumer,united states,durham,north carolina,27707,south,fur-fu-10000576,furniture,furnishings,luxo professional fluorescent magnifier lamp with clamp-mount base,335.744
8196,ca-2016-136700,2016-12-06,2016-12-11,second class,db-13120,david bremer,corporate,united states,santa barbara,california,93101,west,off-pa-10004519,office supplies,paper,spiral phone message books with labels by adams,8.96
8197,ca-2018-102736,2018-09-05,2018-09-09,standard class,lp-17095,liz preis,consumer,united states,knoxville,tennessee,37918,south,tec-ac-10004568,technology,accessories,maxell lto ultrium - 800 gb,89.568
8198,ca-2018-102736,2018-09-05,2018-09-09,standard class,lp-17095,liz preis,consumer,united states,knoxville,tennessee,37918,south,off-ar-10001897,office supplies,art,model l table or wall-mount pencil sharpener,71.96
8199,ca-2018-102736,2018-09-05,2018-09-09,standard class,lp-17095,liz preis,consumer,united states,knoxville,tennessee,37918,south,off-pa-10001800,office supplies,paper,xerox 220,15.552
8200,ca-2018-125269,2018-04-24,2018-04-30,standard class,af-10870,art ferguson,consumer,united states,chicago,illinois,60610,central,off-bi-10001628,office supplies,binders,"acco data flex cable posts for top & bottom load binders, 6"" capacity",10.43
8201,ca-2018-125269,2018-04-24,2018-04-30,standard class,af-10870,art ferguson,consumer,united states,chicago,illinois,60610,central,off-st-10004123,office supplies,storage,safco industrial wire shelving system,72.784
8202,ca-2016-114811,2016-11-08,2016-11-08,same day,kd-16495,keith dawkins,corporate,united states,new york city,new york,10024,east,off-st-10000885,office supplies,storage,fellowes desktop hanging file manager,67.15
8203,ca-2016-114811,2016-11-08,2016-11-08,same day,kd-16495,keith dawkins,corporate,united states,new york city,new york,10024,east,tec-ph-10004165,technology,phones,mitel mivoice 5330e ip phone,549.98
8204,ca-2016-114811,2016-11-08,2016-11-08,same day,kd-16495,keith dawkins,corporate,united states,new york city,new york,10024,east,fur-fu-10002240,furniture,furnishings,nu-dell ez-mount plastic wall frames,11.82
8205,ca-2016-114811,2016-11-08,2016-11-08,same day,kd-16495,keith dawkins,corporate,united states,new york city,new york,10024,east,tec-ma-10000045,technology,machines,zebra zm400 thermal label printer,4643.8
8206,ca-2016-114811,2016-11-08,2016-11-08,same day,kd-16495,keith dawkins,corporate,united states,new york city,new york,10024,east,fur-ch-10003746,furniture,chairs,hon 4070 series pagoda round back stacking chairs,577.764
8207,ca-2016-122266,2016-04-26,2016-04-30,standard class,sa-20830,sue ann reed,consumer,united states,daytona beach,florida,32114,south,fur-ta-10000577,furniture,tables,bretford cr4500 series slim rectangular table,191.5155
8208,ca-2016-122266,2016-04-26,2016-04-30,standard class,sa-20830,sue ann reed,consumer,united states,daytona beach,florida,32114,south,off-ar-10004757,office supplies,art,crayola colored pencils,2.624
8209,ca-2016-141565,2016-09-20,2016-09-24,standard class,bg-11035,barry gonzalez,consumer,united states,nashville,tennessee,37211,south,off-bi-10000545,office supplies,binders,gbc ibimaster 500 manual proclick binding system,1369.764
8210,ca-2016-141565,2016-09-20,2016-09-24,standard class,bg-11035,barry gonzalez,consumer,united states,nashville,tennessee,37211,south,off-st-10001522,office supplies,storage,"gould plastics 18-pocket panel bin, 34w x 5-1/4d x 20-1/2h",294.368
8211,ca-2018-128769,2018-09-07,2018-09-12,standard class,dm-12955,dario medina,corporate,united states,nashville,tennessee,37211,south,off-ap-10001271,office supplies,appliances,eureka the boss cordless rechargeable stick vac,81.568
8212,ca-2017-116337,2017-11-07,2017-11-12,standard class,mc-17845,michael chen,consumer,united states,dallas,texas,75220,central,fur-fu-10002030,furniture,furnishings,"executive impressions 14"" contract wall clock with quartz movement",44.46
8213,ca-2017-116337,2017-11-07,2017-11-12,standard class,mc-17845,michael chen,consumer,united states,dallas,texas,75220,central,off-st-10001272,office supplies,storage,"mini 13-1/2 capacity data binder rack, pearl",314.088
8214,ca-2016-120845,2016-09-25,2016-10-02,standard class,ml-17395,marina lichtenstein,corporate,united states,murfreesboro,tennessee,37130,south,off-bi-10001116,office supplies,binders,"wilson jones 1"" hanging dubllock ring binders",6.336
8215,ca-2016-120845,2016-09-25,2016-10-02,standard class,ml-17395,marina lichtenstein,corporate,united states,murfreesboro,tennessee,37130,south,off-pa-10004665,office supplies,paper,advantus motivational note cards,10.48
8216,ca-2016-120845,2016-09-25,2016-10-02,standard class,ml-17395,marina lichtenstein,corporate,united states,murfreesboro,tennessee,37130,south,off-bi-10004506,office supplies,binders,wilson jones data.warehouse d-ring binders with dubllock,2.469
8217,ca-2016-120845,2016-09-25,2016-10-02,standard class,ml-17395,marina lichtenstein,corporate,united states,murfreesboro,tennessee,37130,south,off-bi-10001982,office supplies,binders,wilson jones custom binder spines & labels,3.264
8218,ca-2015-120775,2015-10-03,2015-10-07,standard class,rd-19930,russell d'ascenzo,consumer,united states,dallas,texas,75217,central,off-fa-10002676,office supplies,fasteners,colored push pins,4.344
8219,ca-2015-120775,2015-10-03,2015-10-07,standard class,rd-19930,russell d'ascenzo,consumer,united states,dallas,texas,75217,central,fur-fu-10000758,furniture,furnishings,dax natural wood-tone poster frame,31.776
8220,ca-2015-120775,2015-10-03,2015-10-07,standard class,rd-19930,russell d'ascenzo,consumer,united states,dallas,texas,75217,central,off-la-10002271,office supplies,labels,smead alpha-z color-coded second alphabetical labels and starter set,4.928
8221,ca-2015-120775,2015-10-03,2015-10-07,standard class,rd-19930,russell d'ascenzo,consumer,united states,dallas,texas,75217,central,off-bi-10002609,office supplies,binders,avery hidden tab dividers for binding systems,1.788
8222,ca-2015-120775,2015-10-03,2015-10-07,standard class,rd-19930,russell d'ascenzo,consumer,united states,dallas,texas,75217,central,off-fa-10000254,office supplies,fasteners,sterling rubber bands by alliance,15.072
8223,ca-2015-152905,2015-02-18,2015-02-24,standard class,ab-10015,aaron bergman,consumer,united states,arlington,texas,76017,central,off-st-10000321,office supplies,storage,akro stacking bins,12.624
8224,ca-2017-104633,2017-06-12,2017-06-16,standard class,ea-14035,erin ashbrook,corporate,united states,pasadena,california,91104,west,off-pa-10000241,office supplies,paper,"ibm multi-purpose copy paper, 8 1/2 x 11"", case",185.88
8225,ca-2017-104633,2017-06-12,2017-06-16,standard class,ea-14035,erin ashbrook,corporate,united states,pasadena,california,91104,west,off-pa-10004782,office supplies,paper,xerox 228,12.96
8226,ca-2018-104136,2018-11-01,2018-11-04,second class,sf-20065,sandra flanagan,consumer,united states,everett,massachusetts,2149,east,off-pa-10004243,office supplies,paper,xerox 1939,189.7
8227,ca-2018-104136,2018-11-01,2018-11-04,second class,sf-20065,sandra flanagan,consumer,united states,everett,massachusetts,2149,east,off-pa-10001033,office supplies,paper,xerox 1893,40.99
8228,ca-2017-123050,2017-04-04,2017-04-08,second class,bc-11125,becky castell,home office,united states,troy,new york,12180,east,fur-fu-10000723,furniture,furnishings,"deflect-o economat studded, no bevel mat for low pile carpeting",82.64
8229,ca-2017-123050,2017-04-04,2017-04-08,second class,bc-11125,becky castell,home office,united states,troy,new york,12180,east,off-st-10003455,office supplies,storage,"tenex file box, personal filing tote with lid, black",31.02
8230,ca-2017-123050,2017-04-04,2017-04-08,second class,bc-11125,becky castell,home office,united states,troy,new york,12180,east,tec-ac-10001109,technology,accessories,logitech trackman marble mouse,89.97
8231,ca-2017-162355,2017-06-30,2017-07-02,second class,pf-19165,philip fox,consumer,united states,sandy springs,georgia,30328,south,off-ar-10004344,office supplies,art,bulldog vacuum base pencil sharpener,35.97
8232,ca-2017-162355,2017-06-30,2017-07-02,second class,pf-19165,philip fox,consumer,united states,sandy springs,georgia,30328,south,fur-bo-10004695,furniture,bookcases,o'sullivan 2-door barrister bookcase in odessa pine,1266.86
8233,ca-2015-158225,2015-09-22,2015-09-28,standard class,se-20110,sanjit engle,consumer,united states,san jose,california,95123,west,off-st-10000675,office supplies,storage,"file shuttle ii and handi-file, black",169.45
8234,ca-2015-158225,2015-09-22,2015-09-28,standard class,se-20110,sanjit engle,consumer,united states,san jose,california,95123,west,off-st-10002301,office supplies,storage,tennsco commercial shelving,40.68
8235,ca-2018-102204,2018-05-01,2018-05-06,standard class,cj-12010,caroline jumper,consumer,united states,jacksonville,florida,32216,south,off-su-10001212,office supplies,supplies,kleencut forged office shears by acme united corporation,3.328
8236,ca-2018-102204,2018-05-01,2018-05-06,standard class,cj-12010,caroline jumper,consumer,united states,jacksonville,florida,32216,south,fur-ta-10001889,furniture,tables,bush advantage collection racetrack conference table,933.262
8237,ca-2018-102204,2018-05-01,2018-05-06,standard class,cj-12010,caroline jumper,consumer,united states,jacksonville,florida,32216,south,fur-ch-10002024,furniture,chairs,hon 5400 series task chairs for big and tall,2803.92
8238,ca-2018-103065,2018-10-20,2018-10-20,same day,pt-19090,pete takahito,consumer,united states,jacksonville,florida,32216,south,off-st-10000617,office supplies,storage,woodgrain magazine files by perma,4.768
8239,ca-2018-103065,2018-10-20,2018-10-20,same day,pt-19090,pete takahito,consumer,united states,jacksonville,florida,32216,south,off-pa-10000380,office supplies,paper,"rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages",6.672
8240,ca-2018-103065,2018-10-20,2018-10-20,same day,pt-19090,pete takahito,consumer,united states,jacksonville,florida,32216,south,off-ar-10003251,office supplies,art,prang drawing pencil set,4.448
8241,ca-2018-103065,2018-10-20,2018-10-20,same day,pt-19090,pete takahito,consumer,united states,jacksonville,florida,32216,south,fur-fu-10000175,furniture,furnishings,dax wood document frame.,43.936
8242,ca-2015-109855,2015-09-01,2015-09-05,standard class,lh-16900,lena hernandez,consumer,united states,new york city,new york,10009,east,off-bi-10004716,office supplies,binders,wilson jones hanging recycled pressboard data binders,23.744
8243,ca-2015-109855,2015-09-01,2015-09-05,standard class,lh-16900,lena hernandez,consumer,united states,new york city,new york,10009,east,tec-ac-10002842,technology,accessories,wd my passport ultra 2tb portable external hard drive,357.0
8244,ca-2015-109897,2015-08-12,2015-08-16,standard class,bw-11200,ben wallace,consumer,united states,san francisco,california,94122,west,tec-ph-10003691,technology,phones,blackberry q10,806.336
8245,ca-2015-109897,2015-08-12,2015-08-16,standard class,bw-11200,ben wallace,consumer,united states,san francisco,california,94122,west,fur-fu-10002878,furniture,furnishings,"seth thomas 14"" day/date wall clock",85.44
